number,business_x,business_y,customer_x,customer_y,start_time,end_time,pickup_time,cluster_id
2100076101239998151,121.558075,39.184112,121.554094,39.183331,1583109784,1583118208,1583111188,0
2100076114513036592,121.571314,39.135131,121.554784,39.139571,1583119874,1583122949,1583120970,0
2100076116632045425,121.564012,39.134613,121.549904,39.133441,1583119813,1583123296,1583120961,0
2100076115875170035,121.564884,39.135621,121.564164,39.132931,1583119874,1583122259,1583120939,0
2100076117914944564,121.567571,39.138181,121.538334,39.133051,1583119934,1583123850,1583120971,0
2100076134467667808,121.690565,39.127128,121.701274,39.122991,1583128698,1583130471,1583129572,0
2100076134498862171,121.690554,39.125947,121.712634,39.121181,1583128939,1583131122,1583129827,0
2100076135719339959,121.69984,39.123115,121.713224,39.120871,1583128999,1583131602,1583129208,0
2100076147502876546,121.581243,39.211355,121.584354,39.214581,1583138166,1583140810,1583139199,0
2100076148525761741,121.582057,39.210689,121.586704,39.216581,1583138825,1583140598,1583139532,0
2100076155488274331,121.581531,39.211013,121.598824,39.197951,1583142966,1583145676,1583144359,0
2100076157914646151,121.581806,39.210716,121.594884,39.184161,1583143145,1583146655,1583144376,0
2100076116508345364,121.681467,39.133868,121.680424,39.127831,1583120412,1583123149,1583121470,0
2100076116873741332,121.681467,39.133868,121.672854,39.139691,1583120952,1583123992,1583121773,0
2100076119388128503,121.680418,39.141076,121.686234,39.138761,1583121251,1583123088,1583122129,0
2100076114357224505,121.576264,39.124661,121.586354,39.133381,1583119209,1583121509,1583120010,0
2100076115968099368,121.576264,39.124661,121.583664,39.127611,1583119509,1583121704,1583120205,0
2100076116091241893,121.58588,39.128463,121.581904,39.134251,1583119810,1583121657,1583120701,0
2100076119738844864,121.594627,39.208698,121.607454,39.193871,1583120874,1583125042,1583122645,0
2100076121194137530,121.587833,39.207096,121.603784,39.203021,1583120874,1583124755,1583122536,0
2100076119357032378,121.587833,39.207096,121.592214,39.194681,1583120994,1583124959,1583122680,0
2100076122839091130,121.587833,39.207096,121.618734,39.205031,1583121354,1583125897,1583123558,0
2100076122241042362,121.587833,39.207096,121.603464,39.192111,1583121294,1583125660,1583123381,0
2100076121124472512,121.594627,39.208698,121.610114,39.193701,1583121954,1583126111,1583123534,0
2100076108462916861,121.627764,39.149431,121.616954,39.172411,1583118556,1583121600,1583119041,0
2100076110209419133,121.63001,39.146657,121.628434,39.147721,1583118075,1583119839,1583118579,0
2100076109979550991,121.634399,39.157643,121.617394,39.182201,1583118556,1583121828,1583119311,0
2100076113306421181,121.626269,39.150754,121.618594,39.173261,1583118856,1583122134,1583119735,0
2100076151559193786,121.630626,39.13476,121.626854,39.148681,1583141328,1583144650,1583142551,0
2100076155472643073,121.644395,39.135468,121.642824,39.133841,1583143068,1583144940,1583143922,0
2100076159544198330,121.630626,39.13476,121.637854,39.141031,1583144028,1583147196,1583145398,0
2100076161440122042,121.630624,39.134761,121.629924,39.131011,1583145708,1583148981,1583147423,0
2100076162645296863,121.647314,39.134131,121.634624,39.123781,1583146188,1583149668,1583147149,0
2100076163682698426,121.630624,39.134761,121.630374,39.131851,1583146188,1583149416,1583147978,0
2100076164055042045,121.630654,39.134791,121.633524,39.133971,1583146788,1583149588,1583148149,0
2100076166386845693,121.630649,39.134788,121.635234,39.121431,1583146968,1583150794,1583148395,0
2100076121419973819,121.56475,39.185942,121.558454,39.174991,1583121845,1583124350,1583122975,0
2100076124152431803,121.56475,39.185942,121.553544,39.172371,1583121845,1583124839,1583123642,0
2100076123862960063,121.5697,39.180494,121.548224,39.174951,1583121845,1583125959,1583123380,0
2100076123111195835,121.56475,39.185942,121.553544,39.172371,1583121965,1583124987,1583123793,0
2100076133014111867,121.761004,39.094995,121.743454,39.095711,1583126224,1583128976,1583126816,0
2100076131582084818,121.756324,39.094191,121.750434,39.099761,1583126764,1583128536,1583127220,0
2100076132523017910,121.760984,39.091011,121.743454,39.093511,1583126764,1583129329,1583127169,0
2100076117054785530,121.575545,39.103083,121.564864,39.098981,1583119985,1583128370,1583123558,0
2100076116481541209,121.568747,39.102675,121.569524,39.101101,1583120346,1583122227,1583121568,0
2100076121793923026,121.572699,39.107343,121.560384,39.095641,1583121605,1583124569,1583123018,0
2100076131588703490,121.57001,39.212141,121.592094,39.206321,1583126825,1583128926,1583127427,0
2100076131958720471,121.578757,39.214601,121.594644,39.204151,1583127125,1583129421,1583127862,0
2100076134701303347,121.594918,39.204036,121.588934,39.204141,1583128085,1583129771,1583128574,0
2100076129893156639,121.711152,39.142735,121.695844,39.145181,1583124510,1583127332,1583125653,0
2100076128895698121,121.712097,39.142923,121.708074,39.143881,1583124632,1583127024,1583125469,0
2100076128312788883,121.715353,39.142727,121.701694,39.147921,1583124691,1583126952,1583125513,0
2100076128646432576,121.709613,39.142677,121.701694,39.147921,1583125051,1583127105,1583125803,0
2100076123589117592,121.561146,39.189352,121.546794,39.196311,1583122085,1583124440,1583122763,0
2100076102090851389,121.634374,39.034556,121.655524,39.033901,1583114184,1583116447,1583115068,0
2100076104524006711,121.658354,39.027361,121.651284,39.036721,1583114664,1583116710,1583115515,0
2100076104589509943,121.658354,39.027361,121.650434,39.044261,1583114844,1583117235,1583115920,0
2100076115839321232,121.567252,39.15085,121.567994,39.155821,1583120113,1583121940,1583120621,0
2100076116174046272,121.566356,39.149935,121.582714,39.161941,1583120112,1583123522,1583121243,0
2100076116850345930,121.565906,39.150668,121.580904,39.162281,1583120713,1583123622,1583121944,0
2100076121520964864,121.568039,39.150276,121.567324,39.161221,1583120834,1583123508,1583121664,0
2100076109752632513,121.614312,39.109797,121.618144,39.116491,1583117745,1583119511,1583118431,0
2100076110115112129,121.614312,39.109797,121.617694,39.111751,1583117805,1583119571,1583118492,0
2100076110489191617,121.614312,39.109797,121.617314,39.115261,1583118105,1583119882,1583118562,0
2100076113289446845,121.575426,39.17093,121.571384,39.174441,1583118684,1583121424,1583120285,0
2100076113298785725,121.575426,39.17093,121.575474,39.172841,1583118743,1583121433,1583120354,0
2100076114667603389,121.575426,39.17093,121.571224,39.174471,1583119045,1583121818,1583120498,0
2100076113749575101,121.575426,39.17093,121.552734,39.171481,1583119044,1583122989,1583120350,0
2100076100433348455,121.573715,39.114836,121.573784,39.115361,1583110989,1583112731,1583111472,0
2100076099481995111,121.573715,39.114836,121.580734,39.113601,1583111289,1583113059,1583111799,0
2100076100797564775,121.573715,39.114836,121.572354,39.113171,1583111289,1583113077,1583111817,0
2100076101672699751,121.573715,39.114836,121.577614,39.115551,1583111470,1583113222,1583111902,0
2100076123968636577,121.556844,39.178741,121.548484,39.169351,1583122076,1583130443,1583125628,0
2100076123654227617,121.556844,39.178741,121.548204,39.165601,1583122376,1583130756,1583125926,0
2100076124027815632,121.553067,39.175279,121.549204,39.172071,1583122196,1583124303,1583123584,0
2100076112751887476,121.563614,39.166231,121.582764,39.169171,1583120962,1583123400,1583120245,0
2100076119988111105,121.55815,39.164579,121.567614,39.167581,1583120898,1583123584,1583121847,0
2100076119119496961,121.55815,39.164579,121.581884,39.161621,1583120899,1583124224,1583122006,0
2100076120892081798,121.559276,39.161311,121.570034,39.167271,1583121018,1583124021,1583122162,0
2100076126276748574,121.571336,39.167817,121.566764,39.162001,1583123117,1583125396,1583124138,0
2100076129711982584,121.565091,39.166222,121.554394,39.161141,1583123957,1583126391,1583124652,0
2100076128510444830,121.571336,39.167817,121.559274,39.158651,1583124136,1583126666,1583124992,0
2100076107858347306,121.590042,39.099793,121.606484,39.094191,1583118869,1583121600,1583118205,0
2100076109353191412,121.563143,39.093838,121.596584,39.107161,1583117370,1583120117,1583118040,0
2100076107968841109,121.582008,39.097798,121.591094,39.106761,1583117370,1583120391,1583118411,0
2100076116263143130,121.599449,39.096305,121.605794,39.092541,1583119590,1583122487,1583120807,0
2100076114158028506,121.599449,39.096305,121.608524,39.097211,1583119710,1583122776,1583120916,0
2100076112337995455,121.563794,39.149832,121.553544,39.139121,1583118430,1583120264,1583118945,0
2100076113560995385,121.564406,39.142089,121.600754,39.132991,1583119511,1583122584,1583120305,0
2100076117653161346,121.560567,39.147109,121.583524,39.131741,1583120111,1583123448,1583121168,0
2100076118716810897,121.565643,39.144906,121.597614,39.142841,1583120653,1583123613,1583121456,0
2100076137607726642,121.414069,39.042575,121.405904,39.030941,1583130279,1583133259,1583131525,1
2100076139519870001,121.412074,39.042021,121.409404,39.037791,1583130579,1583132578,1583131620,1
2100076137789589224,121.411875,39.035209,121.421314,39.032101,1583132199,1583134506,1583133007,1
2100076125863380473,121.450652,38.975421,121.444264,38.967631,1583122741,1583124804,1583123487,1
2100076127244453369,121.450652,38.975421,121.447864,38.949691,1583123520,1583125918,1583124132,1
2100076128709182758,121.444415,38.971512,121.457474,38.944091,1583123640,1583126233,1583124316,1
2100076114211571532,121.479324,39.072031,121.478194,39.052671,1583119963,1583122867,1583121192,1
2100076118531671514,121.479678,39.07226,121.484514,39.051761,1583119962,1583123540,1583121921,1
2100076116781958294,121.480457,39.072797,121.481464,39.056001,1583120261,1583123291,1583121494,1
2100076116805616790,121.480457,39.072797,121.476874,39.053281,1583120321,1583123421,1583121565,1
2100076118783198358,121.480457,39.072797,121.483054,39.055011,1583120741,1583123638,1583121961,1
2100076108321621766,121.485327,39.093852,121.489994,39.093301,1583117414,1583125774,1583118214,1
2100076111382349220,121.486735,39.104986,121.488864,39.114171,1583117954,1583121503,1583118444,1
2100076112198305604,121.487293,39.114701,121.492154,39.106571,1583119155,1583121009,1583119570,1
2100076112161997917,121.530055,39.118972,121.511834,39.110381,1583118825,1583122175,1583120435,1
2100076114655315964,121.529174,39.117241,121.506774,39.103531,1583119005,1583122025,1583119865,1
2100076135526499685,121.466097,39.095351,121.478214,39.116801,1583129414,1583132122,1583130443,1
2100076140708529779,121.4867,39.105515,121.484154,39.089771,1583133074,1583136316,1583133916,1
2100076137853224635,121.481607,39.116637,121.483134,39.097411,1583133194,1583136046,1583134367,1
2100076107722819022,121.481158,39.031598,121.485294,39.011591,1583116988,1583120580,1583117474,1
2100076105313256477,121.489364,39.020453,121.481414,39.023081,1583115969,1583118319,1583116820,1
2100076108747998414,121.482328,39.032548,121.482214,39.020871,1583117469,1583119800,1583118928,1
2100076109049726767,121.481484,39.031361,121.482834,39.010071,1583118489,1583121600,1583118860,1
2100076110080411439,121.481484,39.031361,121.486144,39.009841,1583117769,1583120700,1583119209,1
2100076111096579887,121.481484,39.031361,121.482804,39.012371,1583118069,1583121803,1583119404,1
2100076109676119160,121.481099,39.031961,121.472574,39.011871,1583118249,1583121946,1583119429,1
2100076146800953073,121.499584,39.065266,121.489374,39.070401,1583139745,1583142300,1583138581,1
2100076150421948189,121.499779,39.066617,121.483314,39.071631,1583139745,1583141969,1583140772,1
2100076152933680330,121.495158,39.067914,121.482574,39.077431,1583140885,1583143857,1583142299,1
2100076151697933330,121.49462,39.07184,121.483534,39.081961,1583140946,1583143567,1583141768,1
2100076153158174470,121.485327,39.093852,121.483414,39.091891,1583141834,1583150202,1583142642,1
2100076152222385167,121.471917,39.101454,121.484354,39.094611,1583141534,1583143502,1583142123,1
2100076153570199302,121.485327,39.093852,121.468554,39.082911,1583142254,1583150627,1583143067,1
2100076154238666502,121.485327,39.093852,121.484544,39.093761,1583142734,1583151098,1583143538,1
2100076128406832926,121.552643,39.076044,121.544334,39.073511,1583123695,1583132053,1583127248,1
2100076127916721342,121.547502,39.076313,121.548294,39.073071,1583123634,1583126123,1583124504,1
2100076126048257214,121.547502,39.076313,121.548294,39.073071,1583123814,1583126175,1583124676,1
2100076118059844873,121.530911,39.117498,121.527764,39.118291,1583120145,1583122108,1583120853,1
2100076095910840210,121.515223,39.074171,121.521204,39.073751,1583121356,1583123400,1583117526,1
2100076115266831740,121.527568,39.07352,121.530694,39.065301,1583119135,1583121151,1583119850,1
2100076113272669401,121.515223,39.074171,121.538884,39.059491,1583119315,1583122210,1583120171,1
2100076116346963759,121.527748,39.058415,121.522264,39.058941,1583120156,1583122324,1583121185,1
2100076118621128696,121.529282,39.063454,121.525684,39.060411,1583120216,1583122220,1583120816,1
2100076117138245423,121.527748,39.058415,121.515994,39.070271,1583120277,1583123841,1583121682,1
2100076121149048722,121.515223,39.074171,121.532674,39.056141,1583121176,1583124088,1583121138,1
2100076131392554423,121.484451,39.057459,121.485774,39.056881,1583125585,1583127487,1583126528,1
2100076133975000503,121.484451,39.057459,121.497824,39.074151,1583126604,1583129249,1583127990,1
2100076134732891640,121.506975,39.070307,121.492894,39.075271,1583128404,1583130751,1583129552,1
2100076135166838551,121.511025,39.073731,121.493084,39.068711,1583128464,1583131169,1583129310,1
2100076139140646465,121.545451,39.08376,121.580204,39.080651,1583132595,1583140945,1583136133,1
2100076140720358551,121.548454,39.083331,121.578894,39.076021,1583133134,1583136242,1583133843,1
2100076142455490265,121.54848,39.083283,121.547734,39.082521,1583133314,1583135068,1583134169,1
2100076124011758796,121.447562,39.0108,121.439894,39.009541,1583122139,1583124688,1583123189,1
2100076124089091942,121.447444,39.010261,121.443784,39.007181,1583122380,1583124746,1583123427,1
2100076126723540172,121.447562,39.0108,121.439894,39.009541,1583122440,1583124807,1583123488,1
2100076103932249584,121.402456,39.053723,121.422734,39.041811,1583115859,1583118000,1583115304,1
2100076102986335728,121.402456,39.053723,121.423244,39.029981,1583115853,1583118900,1583115600,1
2100076104071677424,121.402456,39.053723,121.428264,39.040691,1583116856,1583118900,1583116499,1
2100076105455732208,121.402456,39.053723,121.431054,39.040221,1583116856,1583119800,1583116499,1
2100076106489234928,121.402456,39.053723,121.423034,39.039701,1583117020,1583120700,1583117822,1
2100076116185974457,121.538064,39.083798,121.541304,39.074331,1583120057,1583122398,1583121080,1
2100076118523020906,121.537098,39.076161,121.537824,39.074971,1583120477,1583122212,1583121501,1
2100076119525065848,121.544329,39.079317,121.540774,39.075401,1583120477,1583122488,1583121349,1
2100076123553072825,121.538064,39.083798,121.540114,39.080221,1583121977,1583124008,1583122870,1
2100076124766144436,121.536192,39.083183,121.552014,39.078951,1583122036,1583124144,1583123065,1
2100076111110931680,121.433548,39.06567,121.420554,39.066891,1583118120,1583119981,1583118661,1
2100076111745812457,121.419667,39.068506,121.430794,39.066581,1583118721,1583120698,1583119503,1
2100076112477554337,121.421882,39.068228,121.428294,39.069441,1583118661,1583120425,1583119525,1
2100076113092609697,121.421882,39.068228,121.429234,39.065591,1583118961,1583121107,1583119848,1
2100076124549711606,121.539355,39.08233,121.532934,39.075621,1583122337,1583124598,1583123399,1
2100076124918515515,121.532009,39.082477,121.537734,39.076041,1583122696,1583125591,1583123551,1
2100076126646437482,121.537098,39.076161,121.504914,39.085281,1583123355,1583126209,1583124234,1
2100076125398337312,121.52679,39.07597,121.519954,39.076951,1583123536,1583126068,1583124211,1
2100076105755821070,121.516035,39.031204,121.507254,39.035661,1583115263,1583117006,1583115867,1
2100076103703135251,121.513711,39.02504,121.531844,39.027851,1583115624,1583117544,1583116168,1
2100076105891743029,121.516211,39.03136,121.518734,39.030871,1583116344,1583118084,1583117185,1
2100076106255336757,121.516211,39.03136,121.520934,39.029941,1583116884,1583118676,1583117538,1
2100076111515125153,121.482667,39.063865,121.486604,39.062111,1583118581,1583120341,1583119621,1
2100076112420930686,121.483819,39.06463,121.498864,39.055431,1583118581,1583121010,1583119450,1
2100076112723314081,121.482667,39.063865,121.486824,39.062301,1583118701,1583120469,1583119749,1
2100076161162577381,121.616994,39.028715,121.597124,39.001171,1583144520,1583148804,1583145625,1
2100076159061886648,121.615054,39.021456,121.605874,39.016961,1583144580,1583146959,1583145280,1
2100076160362087452,121.614967,39.023283,121.612914,39.004281,1583144760,1583147877,1583145734,1
2100076115308742247,121.532111,39.114852,121.541854,39.112121,1583119257,1583121194,1583119997,1
2100076114454709817,121.544284,39.113711,121.541824,39.112561,1583119377,1583121622,1583120605,1
2100076115472778667,121.535777,39.110716,121.541824,39.112141,1583119736,1583122017,1583120579,1
2100076118995043490,121.541573,39.110635,121.541874,39.112101,1583120457,1583122201,1583121302,1
2100076121854805370,121.544351,39.113431,121.559924,39.090801,1583121177,1583124173,1583121955,1
2100076122468385931,121.543594,39.106589,121.550484,39.106341,1583121176,1583123027,1583121888,1
2100076122988250501,121.551179,39.111226,121.556914,39.102991,1583121716,1583123691,1583122372,1
2100076115060033177,121.571987,39.023685,121.579074,39.045781,1583119310,1583122097,1583120009,1
2100076117281342631,121.573234,39.023581,121.576294,39.045761,1583119851,1583123098,1583120522,1
2100076117883913881,121.571987,39.023685,121.586354,39.046261,1583119851,1583122698,1583120490,1
2100076119829185846,121.587484,39.046221,121.572374,39.023481,1583121170,1583123513,1583121654,1
2100076121753061017,121.572535,39.023488,121.572064,39.023861,1583121470,1583123443,1583122904,1
2100076125929015057,121.536225,39.083795,121.529264,39.069681,1583123039,1583126677,1583124638,1
2100076125049030366,121.535164,39.085801,121.515484,39.073141,1583123159,1583126997,1583124359,1
2100076127512397505,121.548844,39.083371,121.537704,39.069441,1583123279,1583126399,1583124480,1
2100076125374744474,121.535164,39.085801,121.515484,39.073141,1583123399,1583127097,1583124460,1
2100076119411295733,121.557672,39.024699,121.564784,39.017621,1583121169,1583123021,1583122007,1
2100076124293498496,121.56416,39.020848,121.570764,39.021591,1583122130,1583123915,1583122776,1
2100076124037318272,121.56416,39.020848,121.566534,39.021531,1583122190,1583123973,1583122894,1
2100076122128582418,121.446658,38.981657,121.442264,38.984061,1583121362,1583123851,1583122832,1
2100076124355888687,121.446317,38.982387,121.450924,38.987421,1583122740,1583124179,1583122979,1
2100076124399831010,121.447442,38.981638,121.441994,38.992651,1583122741,1583124983,1583123604,1
2100076125199664138,121.44798,38.982445,121.443424,38.988141,1583122741,1583124762,1583123443,1
2100076120867243941,121.482189,39.052097,121.481894,39.057701,1583120921,1583123305,1583122310,1
2100076121239520316,121.482539,39.052139,121.477144,39.062561,1583121101,1583123840,1583122160,1
2100076121936955076,121.48289,39.052263,121.480974,39.063101,1583121161,1583124218,1583122541,1
2100076123927152374,121.472078,39.063704,121.481924,39.050461,1583122181,1583124521,1583122225,1
2100076123607073985,121.471546,39.064053,121.484904,39.054821,1583122181,1583125259,1583123640,1
2100076102347818975,121.562124,39.059721,121.578634,39.065341,1583113974,1583115985,1583114546,1
2100076104872985714,121.574343,39.056566,121.580114,39.066231,1583114334,1583117432,1583115573,1
2100076103023658098,121.574343,39.056566,121.588584,39.048061,1583114814,1583117657,1583115798,1
2100076123038909722,121.479417,39.071826,121.496304,39.054701,1583121641,1583125072,1583122678,1
2100076122378077584,121.480456,39.072798,121.487344,39.071861,1583121821,1583124201,1583122883,1
2100076123171816846,121.479739,39.072134,121.499704,39.068931,1583121821,1583124510,1583122891,1
2100076123098908046,121.479739,39.072134,121.499704,39.068931,1583121941,1583124644,1583122965,1
2100076121144657294,121.479739,39.072134,121.499704,39.068931,1583122001,1583124682,1583123063,1
2100076126936663342,121.446603,39.094103,121.455834,39.084881,1583129914,1583132400,1583125244,1
2100076121457657243,121.486824,39.068711,121.487704,39.074551,1583121686,1583123478,1583122398,1
2100076122109085602,121.492131,39.082832,121.492774,39.055131,1583121986,1583125506,1583122987,1
2100076124540700503,121.490552,39.083954,121.479614,39.060441,1583122346,1583125361,1583123381,1
2100076124901377954,121.492131,39.082832,121.476534,39.061101,1583122645,1583126146,1583123687,1
2100076109417809216,121.455384,39.106501,121.453014,39.104811,1583117556,1583119579,1583118441,1
2100076109620676086,121.459602,39.10533,121.471504,39.104061,1583118156,1583119800,1583119600,1
2100076109627131018,121.45257,39.105063,121.470514,39.108451,1583118156,1583120516,1583118837,1
2100076096147621747,121.564154,39.085902,121.553304,39.076061,1583119696,1583122500,1583084397,1
2100076113266116336,121.570366,39.085164,121.538054,39.075111,1583119276,1583122079,1583119983,1
2100076119314335338,121.537098,39.076161,121.540144,39.074121,1583120836,1583122679,1583121232,1
2100076099272541958,121.485327,39.093852,121.475114,39.101661,1583115434,1583118000,1583107593,1
2100076099314943750,121.485327,39.093852,121.475114,39.101661,1583115614,1583118000,1583109486,1
2100076102120605600,121.472268,39.115112,121.490854,39.096891,1583114415,1583117178,1583115078,1
2100076103372408582,121.485327,39.093852,121.473174,39.109981,1583115134,1583123535,1583118719,1
2100076105355167205,121.616994,39.028715,121.596824,39.005291,1583116260,1583120136,1583117678,1
2100076107230578312,121.616375,39.029113,121.596764,38.999271,1583116980,1583119926,1583117648,1
2100076105738093931,121.593633,39.019497,121.593824,39.005851,1583117220,1583119353,1583117914,1
2100076096884639056,121.614983,39.023265,121.645604,38.999911,1583117700,1583120700,1583098488,1
2100076105262171499,121.593633,39.019497,121.621484,39.028771,1583115659,1583117811,1583116312,1
2100076107402741533,121.615844,39.022597,121.625984,39.009651,1583117280,1583119800,1583118094,1
2100076107827643877,121.616994,39.028715,121.633484,38.996721,1583116619,1583120450,1583117633,1
2100076109746210488,121.615054,39.021456,121.629784,39.003231,1583117700,1583119793,1583118414,1
2100076109505562296,121.615054,39.021456,121.629634,39.003381,1583117940,1583119871,1583118612,1
2100076109645645496,121.615054,39.021456,121.638104,39.001421,1583118180,1583120748,1583118889,1
2100076103340721638,121.500977,39.098042,121.510084,39.101661,1583114811,1583118358,1583115838,1
2100076105022604713,121.5065,39.100436,121.509434,39.111471,1583115769,1583118000,1583117255,1
2100076107157276451,121.506107,39.104754,121.521434,39.116771,1583116609,1583124985,1583117785,1
2100076107613439374,121.479739,39.072134,121.487524,39.061101,1583117141,1583119526,1583117847,1
2100076112464676278,121.483856,39.065013,121.481244,39.053371,1583118642,1583121004,1583119687,1
2100076112614000056,121.479978,39.063414,121.478384,39.055371,1583119061,1583120811,1583119791,1
2100076100146497271,121.479636,39.072151,121.479104,39.060391,1583119180,1583121600,1583113108,1
2100076115574982391,121.479636,39.072151,121.478934,39.061171,1583119242,1583127624,1583120244,1
2100076112773743766,121.480457,39.072797,121.479014,39.059211,1583118822,1583121379,1583119702,1
2100076112201222061,121.480454,39.072801,121.482874,39.066581,1583118942,1583121435,1583119936,1
2100076113106044054,121.480457,39.072797,121.481604,39.051691,1583119001,1583122026,1583119869,1
2100076119932372406,121.483856,39.065013,121.480984,39.073101,1583120681,1583122823,1583121685,1
2100076119614555574,121.483856,39.065013,121.483834,39.068441,1583120681,1583122471,1583121693,1
2100076121360565656,121.478006,39.071964,121.481334,39.072561,1583121521,1583123526,1583122626,1
2100076121794741431,121.479464,39.072567,121.487604,39.068881,1583121581,1583123971,1583122532,1
2100076122100041112,121.478006,39.071964,121.481354,39.072941,1583121821,1583123722,1583122822,1
2100076105373386334,121.43922,39.100178,121.460464,39.087171,1583116416,1583124819,1583117259,1
2100076126027909022,121.413182,39.042526,121.394514,39.043061,1583123800,1583126770,1583124971,1
2100076129802126491,121.412065,39.042014,121.408294,39.044251,1583124160,1583126563,1583125005,1
2100076130004436078,121.412404,39.042321,121.412074,39.042021,1583124160,1583126271,1583125197,1
2100076129099842609,121.412074,39.042021,121.405394,39.042231,1583124160,1583126728,1583125109,1
2100076128212681883,121.412065,39.042014,121.412064,39.042011,1583124160,1583126010,1583125236,1
2100076130714814429,121.412077,39.042021,121.409244,39.044301,1583124580,1583126703,1583125333,1
2100076125452109414,121.444131,38.980786,121.426134,38.981711,1583122260,1583124626,1583123366,1
2100076126132995858,121.446658,38.981657,121.424314,38.971641,1583122440,1583125749,1583124189,1
2100076124664137685,121.450652,38.975421,121.421884,38.974051,1583122800,1583125149,1583122985,1
2100076103365920495,121.440637,39.004195,121.454414,39.001191,1583115122,1583119800,1583115325,1
2100076102765414127,121.440637,39.004195,121.443424,39.003111,1583115122,1583118000,1583115325,1
2100076103771064047,121.440637,39.004195,121.444924,39.010351,1583115939,1583120700,1583117396,1
2100076107383572207,121.440637,39.004195,121.457114,39.014191,1583115939,1583120700,1583117396,1
2100076107383637743,121.440637,39.004195,121.458484,39.013731,1583115939,1583120700,1583117396,1
2100076108559648174,121.477972,39.055294,121.484444,39.051931,1583120201,1583122500,1583119867,1
2100076115623642317,121.48395,39.0646,121.482154,39.050831,1583119362,1583122197,1583120580,1
2100076114248107134,121.483819,39.06463,121.484404,39.051961,1583119841,1583122496,1583120817,1
2100076118024979582,121.483819,39.06463,121.479994,39.053651,1583120083,1583122351,1583120971,1
2100076118642100005,121.482381,39.052202,121.484404,39.051861,1583120322,1583122840,1583122061,1
2100076124164097229,121.48395,39.0646,121.483054,39.055011,1583121821,1583124146,1583122887,1
2100076125093364862,121.483819,39.06463,121.484844,39.060401,1583122062,1583124085,1583122946,1
2100076125020095575,121.482134,39.052373,121.480304,39.057551,1583123140,1583125821,1583124207,1
2100076128943671031,121.479636,39.072151,121.470514,39.060761,1583124759,1583133166,1583125786,1
2100076130470037239,121.479636,39.072151,121.479114,39.071171,1583124940,1583133329,1583125949,1
2100076136232191559,121.480564,39.072411,121.475344,39.067351,1583128359,1583130104,1583129215,1
2100076133265409461,121.479394,39.072081,121.475344,39.067351,1583128359,1583130136,1583128881,1
2100076150100395585,121.545451,39.08376,121.556104,39.086711,1583139555,1583147905,1583140525,1
2100076151383983587,121.548937,39.083309,121.557034,39.086041,1583139795,1583141768,1583140869,1
2100076149793195861,121.548937,39.083309,121.556254,39.082781,1583139915,1583141733,1583140958,1
2100076133017617829,121.373504,39.135871,121.359214,39.146571,1583126264,1583128922,1583126829,2
2100076132498179493,121.373504,39.135871,121.356304,39.144801,1583126564,1583128387,1583127072,2
2100076133693326757,121.373504,39.135871,121.356304,39.144801,1583126625,1583128548,1583127111,2
2100076120811734154,121.416889,39.18365,121.436264,39.183941,1583121574,1583123953,1583122453,2
2100076111885272843,121.425145,39.160597,121.435114,39.139681,1583118950,1583121770,1583119733,2
2100076114931123536,121.422924,39.151629,121.422314,39.151411,1583119071,1583121151,1583119951,2
2100076114370069840,121.422924,39.151629,121.422464,39.151321,1583119131,1583121349,1583119969,2
2100076113209951568,121.422924,39.151629,121.433594,39.151891,1583119190,1583121404,1583120444,2
2100076110019463128,121.420297,39.160752,121.405954,39.163861,1583117573,1583120147,1583118288,2
2100076110461831128,121.420297,39.160752,121.419184,39.162391,1583117993,1583120322,1583118703,2
2100076109317474264,121.420297,39.160752,121.443824,39.155211,1583118413,1583121133,1583119094,2
2100076112349464536,121.420297,39.160752,121.446354,39.146651,1583118474,1583121422,1583119142,2
2100076123713897602,121.376664,39.147121,121.352624,39.147561,1583122645,1583126896,1583123297,2
2100076123717993590,121.381628,39.146908,121.350844,39.139001,1583122645,1583125053,1583123133,2
2100076125076292738,121.376664,39.147121,121.377354,39.145621,1583123182,1583127489,1583125871,2
2100076112875193775,121.410578,39.125923,121.410494,39.130501,1583119206,1583121093,1583119907,2
2100076115681347313,121.419765,39.126022,121.423854,39.135681,1583119686,1583122122,1583120508,2
2100076115373065276,121.418986,39.126643,121.421664,39.137281,1583119686,1583122320,1583120341,2
2100076115781093043,121.416133,39.129713,121.419004,39.137691,1583119626,1583122104,1583120485,2
2100076116322092974,121.420269,39.126572,121.419984,39.126341,1583119866,1583121714,1583120939,2
2100076161493697796,121.453534,39.131081,121.426144,39.130271,1583144984,1583147991,1583145392,2
2100076158828315682,121.460741,39.129948,121.419814,39.133381,1583145103,1583149542,1583146849,2
2100076125123577823,121.365532,39.11931,121.383164,39.111601,1583122683,1583125608,1583123149,2
2100076126275667935,121.365532,39.11931,121.365624,39.112391,1583123501,1583126292,1583123834,2
2100076126900421947,121.367854,39.124811,121.366364,39.112201,1583123559,1583125687,1583124145,2
2100076115728696374,121.430804,39.101791,121.437914,39.102021,1583119597,1583121842,1583120762,2
2100076115733349458,121.42957,39.09995,121.437734,39.101471,1583119599,1583121547,1583120588,2
2100076117921957068,121.428418,39.102203,121.440234,39.102521,1583119958,1583122543,1583121164,2
2100076116994131963,121.437474,39.101211,121.443344,39.101641,1583120079,1583123129,1583121871,2
